scenario_mode,load_level,rb_budget_ratio,seed,test_index,kmax,feature_mode,method,pairwise_accuracy,ari,nmi,teacher_groups,predicted_groups,training_loads
ambiguous,medium,0.25,23,5,3,history_cost,Multi-feature k-means,0.48188405797101447,-0.04181184668989548,0.006996768153785553,3,2,light+medium
ambiguous,medium,0.25,23,5,3,history_cost,LE-GRA MVP,0.5144927536231884,-0.019236069007330638,0.03735877379506488,3,3,light+medium
ambiguous,medium,0.25,23,6,3,history_cost,Multi-feature k-means,0.4782608695652174,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,6,3,history_cost,LE-GRA MVP,0.4782608695652174,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,7,3,history_cost,Multi-feature k-means,0.48188405797101447,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,7,3,history_cost,LE-GRA MVP,0.48188405797101447,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,8,3,history_cost,Multi-feature k-means,0.8804347826086957,0.7488695268556304,0.736181545557015,3,3,light+medium
ambiguous,medium,0.25,23,8,3,history_cost,LE-GRA MVP,0.782608695652174,0.5414266725742135,0.5993207547692518,3,3,light+medium
ambiguous,medium,0.25,23,9,3,history_cost,Multi-feature k-means,0.5688405797101449,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,9,3,history_cost,LE-GRA MVP,0.8405797101449275,0.6749986618851362,0.5393189711929696,2,2,light+medium
ambiguous,medium,0.25,23,10,3,history_cost,Multi-feature k-means,0.8623188405797102,0.7068589636089218,0.7738000858209811,3,3,light+medium
ambiguous,medium,0.25,23,10,3,history_cost,LE-GRA MVP,0.644927536231884,0.29887500648037746,0.5657361433913907,3,3,light+medium
ambiguous,medium,0.25,23,11,3,history_cost,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,11,3,history_cost,LE-GRA MVP,0.4927536231884058,-0.015612679388109067,0.14010753295063486,3,2,light+medium
ambiguous,medium,0.25,23,12,3,history_cost,Multi-feature k-means,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,23,12,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,23,13,3,history_cost,Multi-feature k-means,0.6014492753623188,0.1598870994521003,0.11335791826982973,3,2,light+medium
ambiguous,medium,0.25,23,13,3,history_cost,LE-GRA MVP,0.6014492753623188,0.1598870994521003,0.11335791826982973,3,2,light+medium
ambiguous,medium,0.25,23,14,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,14,3,history_cost,LE-GRA MVP,0.8405797101449275,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,15,3,history_cost,Multi-feature k-means,0.5108695652173914,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,15,3,history_cost,LE-GRA MVP,0.5108695652173914,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,16,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,16,3,history_cost,LE-GRA MVP,0.6557971014492754,0.24035230038243133,0.2699804025732092,2,2,light+medium
ambiguous,medium,0.25,23,17,3,history_cost,Multi-feature k-means,0.6195652173913043,0.2857142857142857,0.5128050767340466,3,3,light+medium
ambiguous,medium,0.25,23,17,3,history_cost,LE-GRA MVP,0.5942028985507246,0.19298245614035095,0.4610908055088591,3,3,light+medium
ambiguous,medium,0.25,23,18,3,history_cost,Multi-feature k-means,0.927536231884058,0.8553383301011583,0.8421719179759815,3,3,light+medium
ambiguous,medium,0.25,23,18,3,history_cost,LE-GRA MVP,0.8115942028985508,0.6214990242101377,0.6351600324686886,3,3,light+medium
ambiguous,medium,0.25,23,19,3,history_cost,Multi-feature k-means,0.9782608695652174,0.9559504176198329,0.9135712858791615,3,2,light+medium
ambiguous,medium,0.25,23,19,3,history_cost,LE-GRA MVP,0.6702898550724637,0.3623438610744389,0.5382413039729959,3,3,light+medium
ambiguous,light,0.5,9,0,3,history_cost_context,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,9,0,3,history_cost_context,LE-GRA MVP,0.5253623188405797,0.05281358063502051,0.17921766229126165,3,2,light+medium
ambiguous,light,0.5,9,1,3,history_cost_context,Multi-feature k-means,0.8115942028985508,0.6187845303867403,0.5532134008379241,3,2,light+medium
ambiguous,light,0.5,9,1,3,history_cost_context,LE-GRA MVP,0.9094202898550725,0.8173636844891478,0.7202855849746113,3,3,light+medium
ambiguous,light,0.5,9,2,3,history_cost_context,Multi-feature k-means,0.4855072463768116,-0.03196587498025177,0.07616191456978497,3,2,light+medium
ambiguous,light,0.5,9,2,3,history_cost_context,LE-GRA MVP,0.5434782608695652,0.07466340269277848,0.10615853392380138,3,3,light+medium
ambiguous,light,0.5,9,3,3,history_cost_context,Multi-feature k-means,0.8623188405797102,0.7091352820455933,0.7727737058147917,3,3,light+medium
ambiguous,light,0.5,9,3,3,history_cost_context,LE-GRA MVP,0.6884057971014492,0.3710318511844825,0.3182954790794824,3,2,light+medium
ambiguous,light,0.5,9,4,3,history_cost_context,Multi-feature k-means,0.8152173913043478,0.601427115188583,0.7290394147377214,3,3,light+medium
ambiguous,light,0.5,9,4,3,history_cost_context,LE-GRA MVP,0.8695652173913043,0.731212465508846,0.7806034428048457,3,3,light+medium
ambiguous,light,0.5,9,5,3,history_cost_context,Multi-feature k-means,0.8840579710144928,0.7688442211055276,0.8261230797267559,3,2,light+medium
ambiguous,light,0.5,9,5,3,history_cost_context,LE-GRA MVP,0.6086956521739131,0.21689785624211858,0.29286634099044584,3,2,light+medium
ambiguous,light,0.5,9,6,3,history_cost_context,Multi-feature k-means,0.6304347826086957,0.24114507520621062,0.4265383288322028,3,3,light+medium
ambiguous,light,0.5,9,6,3,history_cost_context,LE-GRA MVP,0.5869565217391305,0.16082573211713871,0.3718414580702528,3,3,light+medium
ambiguous,light,0.5,9,7,3,history_cost_context,Multi-feature k-means,0.37318840579710144,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,9,7,3,history_cost_context,LE-GRA MVP,0.7463768115942029,0.4470204362012708,0.6710350208633367,3,3,light+medium
ambiguous,light,0.5,9,8,3,history_cost_context,Multi-feature k-means,0.4927536231884058,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,9,8,3,history_cost_context,LE-GRA MVP,0.4963768115942029,-0.007775559525060388,0.0977225370625968,3,2,light+medium
ambiguous,light,0.5,9,9,3,history_cost_context,Multi-feature k-means,0.5579710144927537,0.10394379690244294,0.32854590134864414,3,3,light+medium
ambiguous,light,0.5,9,9,3,history_cost_context,LE-GRA MVP,0.644927536231884,0.25458854654687757,0.3650310376543108,3,3,light+medium
ambiguous,light,0.5,9,10,3,history_cost_context,Multi-feature k-means,0.6014492753623188,0.2301840864141184,0.40151504161819535,3,3,light+medium
ambiguous,light,0.5,9,10,3,history_cost_context,LE-GRA MVP,0.6485507246376812,0.3304991497449235,0.4537300989485299,3,3,light+medium
ambiguous,light,0.5,9,11,3,history_cost_context,Multi-feature k-means,0.8007246376811594,0.5961477067149091,0.735621080980445,3,3,light+medium
ambiguous,light,0.5,9,11,3,history_cost_context,LE-GRA MVP,0.6847826086956522,0.3625358394393119,0.5006871712563625,3,3,light+medium
ambiguous,light,0.5,9,12,3,history_cost_context,Multi-feature k-means,0.4782608695652174,-0.05764010857416568,0.0028880029419294066,3,2,light+medium
ambiguous,light,0.5,9,12,3,history_cost_context,LE-GRA MVP,0.5579710144927537,-0.023900748038679087,0.10583029330573748,3,3,light+medium
ambiguous,light,0.5,9,13,3,history_cost_context,Multi-feature k-means,0.9420289855072463,0.8824969400244798,0.8428345581204094,3,3,light+medium
ambiguous,light,0.5,9,13,3,history_cost_context,LE-GRA MVP,0.9239130434782609,0.8455059174752105,0.8153718876386818,3,3,light+medium
ambiguous,light,0.5,9,14,3,history_cost_context,Multi-feature k-means,0.37318840579710144,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,9,14,3,history_cost_context,LE-GRA MVP,0.4782608695652174,-0.05315597010970374,0.0027893692022996574,3,2,light+medium
ambiguous,light,0.5,9,15,3,history_cost_context,Multi-feature k-means,0.8478260869565217,0.6915216349992016,0.7251757027253889,3,3,light+medium
ambiguous,light,0.5,9,15,3,history_cost_context,LE-GRA MVP,0.6159420289855072,0.257047082127076,0.35508391919228643,3,2,light+medium
ambiguous,light,0.5,9,16,3,history_cost_context,Multi-feature k-means,0.39492753623188404,0.04078914509281609,0.20060079389023006,3,2,light+medium
ambiguous,light,0.5,9,16,3,history_cost_context,LE-GRA MVP,0.6666666666666666,0.22305856434734714,0.333848856520974,3,3,light+medium
ambiguous,light,0.5,9,17,3,history_cost_context,Multi-feature k-means,0.7753623188405797,0.5479951397326852,0.5779764908176217,3,2,light+medium
ambiguous,light,0.5,9,17,3,history_cost_context,LE-GRA MVP,0.6485507246376812,0.2814814814814815,0.4308347182505182,3,3,light+medium
ambiguous,light,0.5,9,18,3,history_cost_context,Multi-feature k-means,0.7681159420289855,0.5232903330274734,0.6079168322989245,3,3,light+medium
ambiguous,light,0.5,9,18,3,history_cost_context,LE-GRA MVP,0.9166666666666666,0.8342904876266054,0.7821461328562928,3,2,light+medium
ambiguous,light,0.5,9,19,3,history_cost_context,Multi-feature k-means,0.6557971014492754,0.33687405159332323,0.48091769561195696,3,3,light+medium
ambiguous,light,0.5,9,19,3,history_cost_context,LE-GRA MVP,0.9021739130434783,0.7941208973367223,0.6879590100838477,3,2,light+medium
ambiguous,medium,0.25,9,0,3,history_cost_context,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,9,0,3,history_cost_context,LE-GRA MVP,0.5,0.01627150162715015,0.22810379672467979,3,3,light+medium
ambiguous,medium,0.25,9,1,3,history_cost_context,Multi-feature k-means,0.8405797101449275,0.676056338028169,0.6266172073486219,2,2,light+medium
ambiguous,medium,0.25,9,1,3,history_cost_context,LE-GRA MVP,0.7391304347826086,0.5106382978723405,0.735426463334544,2,3,light+medium
ambiguous,medium,0.25,9,2,3,history_cost_context,Multi-feature k-means,0.4855072463768116,-0.03196587498025177,0.07616191456978497,3,2,light+medium
ambiguous,medium,0.25,9,2,3,history_cost_context,LE-GRA MVP,0.5253623188405797,0.03625119948821839,0.05405793268463959,3,3,light+medium
ambiguous,medium,0.25,9,3,3,history_cost_context,Multi-feature k-means,0.7101449275362319,0.42074610420273884,0.48443826032763593,2,2,light+medium
ambiguous,medium,0.25,9,3,3,history_cost_context,LE-GRA MVP,0.48188405797101447,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,9,4,3,history_cost_context,Multi-feature k-means,1.0,1.0,1.0,3,3,light+medium
ambiguous,medium,0.25,9,4,3,history_cost_context,LE-GRA MVP,0.8152173913043478,0.601427115188583,0.7290394147377214,3,3,light+medium
ambiguous,medium,0.25,9,5,3,history_cost_context,Multi-feature k-means,0.6557971014492754,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,9,5,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.5103075363298412,0.3573403310333428,2,2,light+medium
ambiguous,medium,0.25,9,6,3,history_cost_context,Multi-feature k-means,0.6304347826086957,0.24114507520621062,0.4265383288322028,3,3,light+medium
ambiguous,medium,0.25,9,6,3,history_cost_context,LE-GRA MVP,0.8478260869565217,0.689372420815692,0.6604718790865706,3,3,light+medium
ambiguous,medium,0.25,9,7,3,history_cost_context,Multi-feature k-means,0.7101449275362319,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,9,7,3,history_cost_context,LE-GRA MVP,0.7101449275362319,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,9,8,3,history_cost_context,Multi-feature k-means,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,9,8,3,history_cost_context,LE-GRA MVP,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,9,9,3,history_cost_context,Multi-feature k-means,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,9,9,3,history_cost_context,LE-GRA MVP,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,9,10,3,history_cost_context,Multi-feature k-means,0.7101449275362319,0.4221105527638191,0.47913876749186385,2,2,light+medium
ambiguous,medium,0.25,9,10,3,history_cost_context,LE-GRA MVP,0.9166666666666666,0.8330703692016409,0.7793006979193456,2,2,light+medium
ambiguous,medium,0.25,9,11,3,history_cost_context,Multi-feature k-means,0.8405797101449275,0.676056338028169,0.6266172073486219,2,2,light+medium
ambiguous,medium,0.25,9,11,3,history_cost_context,LE-GRA MVP,0.8405797101449275,0.676056338028169,0.6266172073486219,2,2,light+medium
ambiguous,medium,0.25,9,12,3,history_cost_context,Multi-feature k-means,0.4855072463768116,-0.009634705548972186,0.15001718135393102,3,2,light+medium
ambiguous,medium,0.25,9,12,3,history_cost_context,LE-GRA MVP,0.38405797101449274,-0.02387291057478289,0.10524626651526026,3,3,light+medium
ambiguous,medium,0.25,9,13,3,history_cost_context,Multi-feature k-means,0.8623188405797102,0.7195571955719557,0.6814273271852466,3,3,light+medium
ambiguous,medium,0.25,9,13,3,history_cost_context,LE-GRA MVP,0.9130434782608695,0.8214459000485201,0.8117675095609492,3,3,light+medium
ambiguous,medium,0.25,9,14,3,history_cost_context,Multi-feature k-means,0.7717391304347826,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,9,14,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,9,15,3,history_cost_context,Multi-feature k-means,0.9565217391304348,0.9108958837772398,0.8866662832585234,3,3,light+medium
ambiguous,medium,0.25,9,15,3,history_cost_context,LE-GRA MVP,0.8514492753623188,0.685980685980686,0.6867773590064488,3,3,light+medium
ambiguous,medium,0.25,9,16,3,history_cost_context,Multi-feature k-means,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,9,16,3,history_cost_context,LE-GRA MVP,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,9,17,3,history_cost_context,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,9,17,3,history_cost_context,LE-GRA MVP,0.4927536231884058,-0.06716747680070712,0.08344690849785232,2,2,light+medium
ambiguous,medium,0.25,9,18,3,history_cost_context,Multi-feature k-means,0.7608695652173914,0.5269308679166883,0.5204208250521145,3,2,light+medium
ambiguous,medium,0.25,9,18,3,history_cost_context,LE-GRA MVP,0.7608695652173914,0.5083931559345819,0.5605279911665408,3,3,light+medium
ambiguous,medium,0.25,9,19,3,history_cost_context,Multi-feature k-means,0.8913043478260869,0.7694235588972431,0.7470129667546934,3,3,light+medium
ambiguous,medium,0.25,9,19,3,history_cost_context,LE-GRA MVP,0.7572463768115942,0.5227624651594921,0.550894333648164,3,2,light+medium
ambiguous,light,0.5,17,0,3,history_cost_context,Multi-feature k-means,0.6268115942028986,0.28364076201995764,0.44313846862042694,2,3,light+medium
ambiguous,light,0.5,17,0,3,history_cost_context,LE-GRA MVP,0.7427536231884058,0.4985157129695977,0.5959009084138304,2,3,light+medium
ambiguous,light,0.5,17,1,3,history_cost_context,Multi-feature k-means,0.34782608695652173,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,17,1,3,history_cost_context,LE-GRA MVP,0.7644927536231884,0.47451669595782076,0.4753618378627904,3,3,light+medium
ambiguous,light,0.5,17,2,3,history_cost_context,Multi-feature k-means,0.8188405797101449,0.5929923907273049,0.6463723788134287,3,3,light+medium
ambiguous,light,0.5,17,2,3,history_cost_context,LE-GRA MVP,0.7210144927536232,0.40027091093802913,0.536736462111167,3,3,light+medium
ambiguous,light,0.5,17,3,3,history_cost_context,Multi-feature k-means,0.5471014492753623,0.09277374566109181,0.3065479561726144,3,2,light+medium
ambiguous,light,0.5,17,3,3,history_cost_context,LE-GRA MVP,0.782608695652174,0.5700711355729788,0.5610079620191778,3,2,light+medium
ambiguous,light,0.5,17,4,3,history_cost_context,Multi-feature k-means,0.358695652173913,-0.04108771630722019,0.12587315667599888,3,2,light+medium
ambiguous,light,0.5,17,4,3,history_cost_context,LE-GRA MVP,0.6956521739130435,0.31143451143451145,0.35013212928978754,3,3,light+medium
ambiguous,light,0.5,17,5,3,history_cost_context,Multi-feature k-means,0.9456521739130435,0.8915889808316749,0.8962694224204701,3,2,light+medium
ambiguous,light,0.5,17,5,3,history_cost_context,LE-GRA MVP,0.6086956521739131,0.20887520569032325,0.4088694203522871,3,3,light+medium
ambiguous,light,0.5,17,6,3,history_cost_context,Multi-feature k-means,0.4855072463768116,-0.05021705343265982,0.11825767131669483,3,3,light+medium
ambiguous,light,0.5,17,6,3,history_cost_context,LE-GRA MVP,0.4891304347826087,-0.025508590703067352,0.10158672819557159,3,2,light+medium
ambiguous,light,0.5,17,7,3,history_cost_context,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,17,7,3,history_cost_context,LE-GRA MVP,0.5615942028985508,0.13901206558729504,0.31764490899955916,3,3,light+medium
ambiguous,light,0.5,17,8,3,history_cost_context,Multi-feature k-means,0.8731884057971014,0.743712193568927,0.7135349768379503,3,3,light+medium
ambiguous,light,0.5,17,8,3,history_cost_context,LE-GRA MVP,0.7101449275362319,0.3963254593175853,0.5238706029091534,3,3,light+medium
ambiguous,light,0.5,17,9,3,history_cost_context,Multi-feature k-means,0.5036231884057971,0.024156085475379417,0.12193921692196037,2,3,light+medium
ambiguous,light,0.5,17,9,3,history_cost_context,LE-GRA MVP,0.5036231884057971,0.0837452747891829,0.18190028395417265,2,3,light+medium
ambiguous,light,0.5,17,10,3,history_cost_context,Multi-feature k-means,0.7391304347826086,0.4717422510500292,0.510728847348287,3,2,light+medium
ambiguous,light,0.5,17,10,3,history_cost_context,LE-GRA MVP,0.6231884057971014,0.16153531576794997,0.2257502730482522,3,3,light+medium
ambiguous,light,0.5,17,11,3,history_cost_context,Multi-feature k-means,0.5797101449275363,0.1034444133295996,0.2261531536334175,3,3,light+medium
ambiguous,light,0.5,17,11,3,history_cost_context,LE-GRA MVP,0.5362318840579711,0.10891388790798572,0.2191732312283549,3,2,light+medium
ambiguous,light,0.5,17,12,3,history_cost_context,Multi-feature k-means,0.6268115942028986,0.28364076201995764,0.44313846862042694,3,2,light+medium
ambiguous,light,0.5,17,12,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.4906854130052724,0.5336302153040949,3,3,light+medium
ambiguous,light,0.5,17,13,3,history_cost_context,Multi-feature k-means,0.8731884057971014,0.7454411299673237,0.6687410411979475,3,2,light+medium
ambiguous,light,0.5,17,13,3,history_cost_context,LE-GRA MVP,0.894927536231884,0.7875119464797706,0.6974412100507908,3,2,light+medium
ambiguous,light,0.5,17,14,3,history_cost_context,Multi-feature k-means,0.6884057971014492,0.3601811418405305,0.4329756671799839,3,3,light+medium
ambiguous,light,0.5,17,14,3,history_cost_context,LE-GRA MVP,0.644927536231884,0.22979668546044763,0.32232425000950027,3,3,light+medium
ambiguous,light,0.5,17,15,3,history_cost_context,Multi-feature k-means,0.6413043478260869,0.2536873156342183,0.43293639260367295,3,3,light+medium
ambiguous,light,0.5,17,15,3,history_cost_context,LE-GRA MVP,0.6702898550724637,0.30718305196954654,0.36083111902662235,3,3,light+medium
ambiguous,light,0.5,17,16,3,history_cost_context,Multi-feature k-means,0.5362318840579711,0.055350553505535055,0.12795624120074137,3,3,light+medium
ambiguous,light,0.5,17,16,3,history_cost_context,LE-GRA MVP,0.5579710144927537,0.05548387096774196,0.2077566833571492,3,3,light+medium
ambiguous,light,0.5,17,17,3,history_cost_context,Multi-feature k-means,0.9239130434782609,0.8420019627085378,0.8462283624965931,3,3,light+medium
ambiguous,light,0.5,17,17,3,history_cost_context,LE-GRA MVP,0.572463768115942,0.19406087602078695,0.35398340672903644,3,2,light+medium
ambiguous,light,0.5,17,18,3,history_cost_context,Multi-feature k-means,0.6992753623188406,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,17,18,3,history_cost_context,LE-GRA MVP,0.532608695652174,0.0017943254457776262,0.17975206625049353,3,3,light+medium
ambiguous,light,0.5,17,19,3,history_cost_context,Multi-feature k-means,0.8768115942028986,0.7485126226081363,0.8109571789891111,3,2,light+medium
ambiguous,light,0.5,17,19,3,history_cost_context,LE-GRA MVP,0.6630434782608695,0.34164358264081257,0.5220642990058035,3,3,light+medium
ambiguous,medium,0.25,17,0,3,history_cost_context,Multi-feature k-means,0.8804347826086957,0.7526881720430108,0.7965917800763678,3,3,light+medium
ambiguous,medium,0.25,17,0,3,history_cost_context,LE-GRA MVP,0.8079710144927537,0.6141183918961697,0.6075105694399274,3,2,light+medium
ambiguous,medium,0.25,17,1,3,history_cost_context,Multi-feature k-means,0.9166666666666666,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,1,3,history_cost_context,LE-GRA MVP,0.9166666666666666,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,2,3,history_cost_context,Multi-feature k-means,0.4927536231884058,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,2,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.543238415467059,0.5648391060202322,2,2,light+medium
ambiguous,medium,0.25,17,3,3,history_cost_context,Multi-feature k-means,1.0,1.0,1.0,2,2,light+medium
ambiguous,medium,0.25,17,3,3,history_cost_context,LE-GRA MVP,0.7101449275362319,0.4221105527638191,0.47913876749186385,2,2,light+medium
ambiguous,medium,0.25,17,4,3,history_cost_context,Multi-feature k-means,0.7065217391304348,-0.08503203261502593,0.02412973175621317,3,2,light+medium
ambiguous,medium,0.25,17,4,3,history_cost_context,LE-GRA MVP,0.4855072463768116,-0.004459480239889229,0.11913588162697945,3,2,light+medium
ambiguous,medium,0.25,17,5,3,history_cost_context,Multi-feature k-means,0.48188405797101447,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,5,3,history_cost_context,LE-GRA MVP,0.7101449275362319,0.4195278405804722,0.3732729084162943,2,2,light+medium
ambiguous,medium,0.25,17,6,3,history_cost_context,Multi-feature k-means,0.6340579710144928,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,17,6,3,history_cost_context,LE-GRA MVP,0.43478260869565216,-0.058459117950734996,0.1191177760429102,3,3,light+medium
ambiguous,medium,0.25,17,7,3,history_cost_context,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,17,7,3,history_cost_context,LE-GRA MVP,0.4601449275362319,-0.08369347528196479,0.08799060177325435,3,2,light+medium
ambiguous,medium,0.25,17,8,3,history_cost_context,Multi-feature k-means,0.644927536231884,0.28884682126518385,0.3834235399489019,3,2,light+medium
ambiguous,medium,0.25,17,8,3,history_cost_context,LE-GRA MVP,0.605072463768116,0.21089077746301538,0.3440068783110784,3,2,light+medium
ambiguous,medium,0.25,17,9,3,history_cost_context,Multi-feature k-means,0.6086956521739131,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,9,3,history_cost_context,LE-GRA MVP,0.5036231884057971,0.0837452747891829,0.18190028395417265,2,3,light+medium
ambiguous,medium,0.25,17,10,3,history_cost_context,Multi-feature k-means,0.9166666666666666,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,10,3,history_cost_context,LE-GRA MVP,0.9166666666666666,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,11,3,history_cost_context,Multi-feature k-means,0.5471014492753623,0.1630276564774382,0.2906113924964639,3,3,light+medium
ambiguous,medium,0.25,17,11,3,history_cost_context,LE-GRA MVP,0.4311594202898551,-0.04033419763756839,0.13382481230260038,3,3,light+medium
ambiguous,medium,0.25,17,12,3,history_cost_context,Multi-feature k-means,0.7717391304347826,0.5443873807776963,0.545228008856072,2,2,light+medium
ambiguous,medium,0.25,17,12,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.543238415467059,0.4602273904323098,2,2,light+medium
ambiguous,medium,0.25,17,13,3,history_cost_context,Multi-feature k-means,0.6884057971014492,0.4075183465628276,0.6357622725700877,3,3,light+medium
ambiguous,medium,0.25,17,13,3,history_cost_context,LE-GRA MVP,0.8840579710144928,0.7631536604987932,0.6643726013806454,3,2,light+medium
ambiguous,medium,0.25,17,14,3,history_cost_context,Multi-feature k-means,0.7101449275362319,0.4231673546162286,0.4699285490644171,2,2,light+medium
ambiguous,medium,0.25,17,14,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.543238415467059,0.4602273904323097,2,2,light+medium
ambiguous,medium,0.25,17,15,3,history_cost_context,Multi-feature k-means,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,17,15,3,history_cost_context,LE-GRA MVP,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,17,16,3,history_cost_context,Multi-feature k-means,0.44565217391304346,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,17,16,3,history_cost_context,LE-GRA MVP,0.5217391304347826,0.0034465780403742183,0.16867648354860618,3,3,light+medium
ambiguous,medium,0.25,17,17,3,history_cost_context,Multi-feature k-means,0.6630434782608695,0.3214550068732156,0.47881607547788557,3,3,light+medium
ambiguous,medium,0.25,17,17,3,history_cost_context,LE-GRA MVP,0.5652173913043478,0.12929176087070832,0.3233933454583361,3,2,light+medium
ambiguous,medium,0.25,17,18,3,history_cost_context,Multi-feature k-means,0.9166666666666666,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,18,3,history_cost_context,LE-GRA MVP,0.5398550724637681,-0.06128133704735359,0.03475498921897972,2,3,light+medium
ambiguous,medium,0.25,17,19,3,history_cost_context,Multi-feature k-means,0.5688405797101449,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,17,19,3,history_cost_context,LE-GRA MVP,0.9166666666666666,0.8316537604752308,0.7712207797821039,2,2,light+medium
ambiguous,light,0.5,23,0,3,history_cost_context,Multi-feature k-means,0.5869565217391305,0.2344153000145993,0.4152730891350569,2,3,light+medium
ambiguous,light,0.5,23,0,3,history_cost_context,LE-GRA MVP,0.6956521739130435,0.4428798000672851,0.7039282789641502,2,3,light+medium
ambiguous,light,0.5,23,1,3,history_cost_context,Multi-feature k-means,0.532608695652174,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,23,1,3,history_cost_context,LE-GRA MVP,0.5036231884057971,0.010053408733898882,0.1349973532279092,3,2,light+medium
ambiguous,light,0.5,23,2,3,history_cost_context,Multi-feature k-means,0.6702898550724637,0.32023384215654427,0.4613694487178435,3,3,light+medium
ambiguous,light,0.5,23,2,3,history_cost_context,LE-GRA MVP,0.7282608695652174,0.43792766373411535,0.4459657883728428,3,3,light+medium
ambiguous,light,0.5,23,3,3,history_cost_context,Multi-feature k-means,0.4166666666666667,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,23,3,3,history_cost_context,LE-GRA MVP,0.5362318840579711,0.07581227436823104,0.205808236506861,3,2,light+medium
ambiguous,light,0.5,23,4,3,history_cost_context,Multi-feature k-means,0.7717391304347826,0.4346468981662113,0.40755154869077814,3,2,light+medium
ambiguous,light,0.5,23,4,3,history_cost_context,LE-GRA MVP,0.5217391304347826,0.13713230069631946,0.34848721611600225,3,3,light+medium
ambiguous,light,0.5,23,5,3,history_cost_context,Multi-feature k-means,0.48188405797101447,-0.04181184668989548,0.006996768153785553,3,2,light+medium
ambiguous,light,0.5,23,5,3,history_cost_context,LE-GRA MVP,0.5181159420289855,-0.008794107947675095,0.16617457664272003,3,3,light+medium
ambiguous,light,0.5,23,6,3,history_cost_context,Multi-feature k-means,0.6847826086956522,0.3806870937790158,0.3635032325238267,3,2,light+medium
